Actinomycetaceae,Aerococcus,Aeromonas,Akkermansia,Alcaligenes faecalis et rel.,Allistipes et rel.,Anaerobiospirillum,Anaerofustis,Anaerostipes caccae et rel.,Anaerotruncus colihominis et rel.,Anaerovorax odorimutans et rel.,Aneurinibacillus,Aquabacterium,Asteroleplasma et rel.,Atopobium,Bacillus,Bacteroides fragilis et rel.,Bacteroides intestinalis et rel.,Bacteroides ovatus et rel.,Bacteroides plebeius et rel.,Bacteroides splachnicus et rel.,Bacteroides stercoris et rel.,Bacteroides uniformis et rel.,Bacteroides vulgatus et rel.,Bifidobacterium,Bilophila et rel.,Brachyspira,Bryantella formatexigens et rel.,Bulleidia moorei et rel.,Burkholderia,Butyrivibrio crossotus et rel.,Campylobacter,Catenibacterium mitsuokai et rel.,Clostridium (sensu stricto),Clostridium cellulosi et rel.,Clostridium colinum et rel.,Clostridium difficile et rel.,Clostridium felsineum et rel.,Clostridium leptum et rel.,Clostridium nexile et rel.,Clostridium orbiscindens et rel.,Clostridium ramosum et rel.,Clostridium sphenoides et rel.,Clostridium stercorarium et rel.,Clostridium symbiosum et rel.,Clostridium thermocellum et rel.,Collinsella,Coprobacillus catenaformis et rel.,Coprococcus eutactus et rel.,Corynebacterium,Desulfovibrio et rel.,Dialister,Dorea formicigenerans et rel.,Eggerthella lenta et rel.,Enterobacter aerogenes et rel.,Enterococcus,Escherichia coli et rel.,Eubacterium biforme et rel.,Eubacterium cylindroides et rel.,Eubacterium hallii et rel.,Eubacterium limosum et rel.,Eubacterium rectale et rel.,Eubacterium siraeum et rel.,Eubacterium ventriosum et rel.,Faecalibacterium prausnitzii et rel.,Fusobacteria,Gemella,Granulicatella,Haemophilus,Helicobacter,Klebisiella pneumoniae et rel.,Lachnobacillus bovis et rel.,Lachnospira pectinoschiza et rel.,Lactobacillus catenaformis et rel.,Lactobacillus gasseri et rel.,Lactobacillus plantarum et rel.,Lactobacillus salivarius et rel.,Lactococcus,Leminorella,Megamonas hypermegale et rel.,Megasphaera elsdenii et rel.,Methylobacterium,Micrococcaceae,Mitsuokella multiacida et rel.,Moraxellaceae,Novosphingobium,Oceanospirillum,Oscillospira guillermondii et rel.,Outgrouping clostridium cluster XIVa,Oxalobacter formigenes et rel.,Papillibacter cinnamivorans et rel.,Parabacteroides distasonis et rel.,Peptococcus niger et rel.,Peptostreptococcus anaerobius et rel.,Peptostreptococcus micros et rel.,Phascolarctobacterium faecium et rel.,Prevotella melaninogenica et rel.,Prevotella oralis et rel.,Prevotella ruminicola et rel.,Prevotella tannerae et rel.,Propionibacterium,Proteus et rel.,Pseudomonas,Roseburia intestinalis et rel.,Ruminococcus bromii et rel.,Ruminococcus callidus et rel.,Ruminococcus gnavus et rel.,Ruminococcus lactaris et rel.,Ruminococcus obeum et rel.,Serratia,Sporobacter termitidis et rel.,Staphylococcus,Streptococcus bovis et rel.,Streptococcus intermedius et rel.,Streptococcus mitis et rel.,Subdoligranulum variable at rel.,Sutterella wadsworthia et rel.,Tannerella et rel.,Uncultured Bacteroidetes,Uncultured Chroococcales,Uncultured Clostridiales I,Uncultured Clostridiales II,Uncultured Mollicutes,Uncultured Selenomonadaceae,Veillonella,Vibrio,Weissella et rel.,Wissella et rel.,Xanthomonadaceae,Yersinia et rel.
4.01E-05,1.18E-06,1.18E-06,0.00203264,0.000127409,0.011201346,1.18E-06,5.90E-06,0.006657103,0.001061739,0.003441214,1.18E-06,1.18E-06,1.18E-06,0.000241841,9.32E-05,0.001028707,3.78E-05,0.002177745,0.002681481,0.001906411,0.000511994,0.001153756,0.007193871,0.035735773,9.20E-05,2.36E-05,0.002703895,0.000172238,2.12E-05,0.014279209,0.000312623,0.002478571,0.001629179,0.145357959,0.000922533,0.005522222,1.18E-06,0.019836823,0.010725923,0.071154205,0.000419977,0.004944164,0.000767991,0.011098711,1.18E-06,0.003723165,0.00028313,0.027189955,8.49E-05,0.000175777,0.027335059,0.028573754,0.000646481,0.000738498,0.00028667,0.001275266,0.000363351,0.000182855,0.012181685,0.000333858,0.001173811,0.000281951,0.016298872,0.034047608,0.000394023,1.18E-06,1.18E-06,2.24E-05,0.000171058,0.000292568,0.002151791,0.003250101,0.000147464,0.000576878,0.001744791,0.000112072,7.55E-05,1.18E-06,6.84E-05,0.000241841,1.18E-06,1.18E-06,7.79E-05,2.24E-05,1.18E-06,0.000128588,0.244228269,0.007176176,0.0005698,0.007073541,0.001006293,0.000195832,0.00317106,0.000532049,0.000310264,0.003567443,0.002006687,6.25E-05,0.000693669,7.90E-05,0.000352733,2.48E-05,0.000871806,0.006350379,0.01187496,0.001561936,0.002992924,0.091215172,1.18E-06,0.039719654,3.07E-05,0.005316953,0.000329139,0.001942982,0.011851366,0.000520252,0.001492333,0.001447504,1.18E-06,0.009743224,0.005647271,0.000760913,0.000138026,0.000139206,0.000240661,9.79E-05,3.54E-06,3.78E-05,0.000156901
5.93E-05,1.24E-06,1.24E-06,0.013140635,0.000150829,0.002545542,1.24E-06,1.11E-05,0.021143207,0.001230119,0.004011794,1.24E-06,1.24E-06,1.24E-06,7.29E-05,0.000114976,0.000693564,2.47E-06,0.000668838,0.000463613,0.000923516,0.000410452,0.000189154,0.002792802,0.052415422,9.40E-05,2.60E-05,0.004144078,0.000231188,2.60E-05,0.023868013,0.000349873,7.17E-05,0.002415731,0.032161115,0.000602078,0.007046911,1.24E-06,0.051920902,0.025483857,0.070627361,0.000811013,0.012344458,0.000552626,0.008463711,1.24E-06,0.003184709,0.000971732,0.12892139,9.15E-05,0.000196572,0.000278168,0.03570806,0.000537791,0.000872828,0.000338746,0.000679965,0.000242315,0.000516774,0.033879572,0.000356054,0.003758353,0.000187918,0.002648155,0.00575745,0.000416633,1.24E-06,1.24E-06,2.72E-05,0.000185445,0.000339983,0.004319633,0.002717388,3.71E-05,0.000658948,0.001405673,9.02E-05,0.000124866,1.24E-06,8.53E-05,0.000238606,1.24E-06,1.24E-06,8.16E-05,2.97E-05,1.24E-06,0.000158246,0.004369085,0.008822239,0.002153635,0.001144814,0.000740544,0.000184209,1.24E-06,0.000191627,0.000353582,0.00096555,0.000400561,4.20E-05,0.000241079,9.02E-05,0.000389435,2.84E-05,0.001544139,0.05999147,0.003184709,0.008317828,0.010197004,0.146581939,1.24E-06,0.023964444,5.93E-05,0.003580326,0.000328856,0.001561447,0.138537333,0.000532845,0.000536554,1.24E-06,1.85E-05,0.004288726,0.002901597,0.000705927,1.24E-06,0.000144647,0.000248496,0.000107558,1.24E-06,4.45E-05,0.000155774
3.07E-05,1.23E-06,1.23E-06,0.003031051,0.000223522,0.00885735,1.23E-06,1.72E-05,0.015841786,0.002017835,0.001014444,1.23E-06,1.23E-06,1.23E-06,3.44E-05,0.00010562,0.006359312,0.000518275,0.002733841,0.000923562,0.002798933,0.002855427,0.001872914,0.046688994,0.001903618,0.000126498,2.33E-05,0.050448333,0.000334054,9.83E-05,0.038765031,0.00033037,0.00010562,0.005529089,0.028862533,0.008438554,0.001635883,1.23E-06,0.006388788,0.02294658,0.040481972,0.000851101,0.036312434,0.002049767,0.086906916,1.23E-06,0.00118884,0.001526579,0.086878668,8.23E-05,0.00021124,0.00031072,0.045059252,0.000314404,0.000798291,0.000307035,0.000650915,0.00031072,0.000743025,0.016620427,0.000108076,0.009391591,0.00056126,0.00375811,0.093569578,0.000424937,1.23E-06,1.23E-06,2.46E-05,0.000179309,0.000329142,0.008670673,0.009041571,2.21E-05,0.000632492,0.001100414,8.35E-05,0.000130183,1.23E-06,7.74E-05,0.000260366,1.23E-06,1.23E-06,8.23E-05,2.46E-05,1.23E-06,0.000390549,0.05467068,0.004792205,0.000577226,0.008865947,0.003836711,0.000175624,1.23E-06,0.000184221,0.000408971,0.001252703,0.000582139,7.74E-05,0.001606408,9.95E-05,0.000354933,3.93E-05,0.002728928,0.008524524,0.006275799,0.02492143,0.000595648,0.072396434,1.23E-06,0.024507546,3.68E-05,0.009032974,0.000423709,0.002947538,0.032274308,0.000777413,0.002362943,0.000115445,7.37E-06,0.010805181,0.009871794,0.000723375,1.23E-06,0.000153518,0.0002444,0.000122814,4.54E-05,8.23E-05,0.000148605
3.40E-05,1.70E-06,1.70E-06,0.003261776,0.000173192,0.034556825,1.70E-06,1.70E-06,0.073788126,0.000937272,0.000784456,1.70E-06,1.70E-06,1.70E-06,4.24E-05,0.000122253,0.032806231,0.000261485,0.011794011,0.001913598,0.002032455,0.000665599,0.005374034,0.143460403,0.013439331,0.000112065,2.72E-05,0.005285741,0.000205453,2.04E-05,0.013101438,0.000429583,0.000106971,0.001750594,0.006688253,0.000599379,0.004491097,1.70E-06,0.023056561,0.006290931,0.025004118,0.002169989,0.037443352,0.003599669,0.024700183,1.70E-06,0.000320914,0.000560326,0.029318627,9.85E-05,0.000256392,0.03560786,0.035388824,0.000365061,0.001006889,0.000431281,0.001132537,0.000280163,0.002742201,0.024481147,0.000127347,0.010170764,0.000178286,0.039329782,0.066816313,0.000526367,1.70E-06,1.70E-06,0.000115461,0.000230922,0.000455053,0.004705039,0.012262647,2.89E-05,0.000748799,0.001193664,9.85E-05,9.51E-05,1.70E-06,9.85E-05,0.000354873,1.70E-06,1.70E-06,9.51E-05,3.06E-05,1.70E-06,0.000171494,0.004428272,0.005470818,0.001215737,0.015716292,0.005481006,0.000181681,1.70E-06,0.00023262,0.000424489,0.001139329,0.000767477,0.000113763,0.003811914,0.000137535,0.000449959,3.40E-05,0.015283313,0.020526604,0.003460437,0.002373744,0.013418956,0.123195284,0.000106971,0.007849656,4.24E-05,0.007263861,0.000337893,0.002358463,0.003467229,0.002030757,0.002251491,5.94E-05,1.70E-06,0.001973026,0.001832096,0.000901615,0.000173192,0.000492408,0.000227526,0.000129045,1.70E-06,6.96E-05,0.000185077
3.65E-05,1.52E-06,1.52E-06,0.003777542,0.000152198,0.012404097,1.52E-06,9.13E-06,0.035090656,0.00681997,0.004879452,1.52E-06,1.52E-06,1.52E-06,6.39E-05,0.000111104,0.001830936,0.000144588,0.00220382,0.002722813,0.002864357,0.001115608,0.006352724,0.016292743,0.007361793,0.00011567,2.13E-05,0.007472897,0.000319615,1.22E-05,0.007293304,0.000383538,5.78E-05,0.005287341,0.037814992,0.000541823,0.00476987,1.52E-06,0.011757257,0.0177858,0.041612319,0.000302873,0.010624908,0.000923839,0.012917002,1.52E-06,0.000578351,0.000592048,0.037636921,0.00010806,0.000281565,0.004625282,0.023905662,0.000302873,0.000812735,0.000368318,0.000837086,0.009212515,0.000220686,0.01314682,0.000302873,0.001894859,0.000293741,0.005418231,0.03497803,0.000459636,1.52E-06,1.52E-06,2.74E-05,0.000203945,0.000410933,0.002760863,0.014096533,1.83E-05,0.000725982,0.001267805,9.28E-05,0.000286131,1.52E-06,8.07E-05,0.000555521,1.52E-06,1.52E-06,8.68E-05,2.28E-05,1.52E-06,0.000200901,0.296301144,0.013372073,0.001814194,0.003547724,0.00326768,0.001027333,1.52E-06,0.000203945,0.000398757,0.002053144,0.000942103,6.54E-05,0.000759466,0.000144588,0.000426153,2.74E-05,0.001275415,0.001321074,0.005267556,0.005675445,0.003383351,0.03231914,1.52E-06,0.032541348,3.50E-05,0.003351389,0.0003394,0.001815716,0.056822938,0.000741202,0.001954216,0.000197857,1.52E-06,0.031430306,0.06184089,0.013280754,1.52E-06,0.000199379,0.000394192,0.000161329,1.52E-06,4.41E-05,0.000165895
2.76E-05,1.38E-06,1.38E-06,0.003458527,0.000353305,0.017117361,1.38E-06,6.90E-06,0.007302101,0.009758676,0.001527769,5.52E-06,1.38E-06,1.38E-06,3.31E-05,0.000104887,0.011577646,0.000324323,0.004947653,0.004366631,0.010767528,0.003528912,0.013012948,0.111587858,0.005629421,0.000113168,2.48E-05,0.014468952,0.000367106,3.17E-05,0.059119276,0.000361586,6.76E-05,0.00168648,0.030330423,0.002346167,0.001918337,1.38E-06,0.015291491,0.011844005,0.031604254,0.00028706,0.016475615,0.001468425,0.029930195,1.38E-06,0.000449912,0.000483034,0.020987157,9.38E-05,0.000259459,0.000320183,0.018064108,0.000288441,0.000546519,0.000361586,0.002078428,0.008800888,0.000198734,0.005216772,0.000100747,0.006599631,0.000510636,0.013635372,0.074094724,0.000438871,1.38E-06,1.38E-06,3.17E-05,0.000191834,0.000552039,0.005597679,0.00995603,2.48E-05,0.000656927,0.000966069,8.42E-05,9.38E-05,1.38E-06,8.83E-05,0.000569981,1.38E-06,1.38E-06,8.42E-05,2.76E-05,1.38E-06,0.000505116,0.144674338,0.014133588,0.00406577,0.002892686,0.007326943,0.000742493,1.38E-06,0.000197354,0.000380907,0.006465761,0.008103938,0.00014077,0.00407129,0.000115928,0.000492695,2.76E-05,0.00210741,0.002847143,0.007355925,0.006508544,0.006123497,0.035779052,0.000187693,0.041340848,4.00E-05,0.002532481,0.000256698,0.001047495,0.006122117,0.002878885,0.003324657,0.000198734,0.000102127,0.031579412,0.054668459,0.004218961,1.38E-06,0.000215295,0.000234617,0.000120069,2.35E-05,4.28E-05,0.000155951
2.81E-05,7.60E-07,7.60E-07,0.002140792,0.000110193,0.020065083,7.60E-07,1.44E-05,0.001321561,0.000823791,0.001075336,7.60E-07,7.60E-07,7.60E-07,2.43E-05,6.23E-05,0.004137193,0.000195308,0.004315022,0.004741357,0.001119413,0.000761475,0.00686695,0.070853611,0.001491791,6.00E-05,1.52E-05,0.001931045,0.000240146,4.48E-05,0.002741156,0.000193788,0.01223451,0.000804792,0.005060538,0.000277383,0.000544887,7.60E-07,0.004387218,0.000566166,0.023688546,0.002279864,0.004647883,0.000141352,0.023896014,7.60E-07,0.000262184,0.000265224,0.004419896,4.94E-05,0.000395936,0.000216587,0.012938228,0.000408856,0.000451413,0.000189229,0.001937124,0.000411135,0.001127013,0.000370858,0.000471932,0.000464332,0.000101834,0.00118021,0.093354349,0.000237866,7.60E-07,3.34E-05,2.05E-05,0.000103354,0.000317661,0.000545647,0.001104974,2.43E-05,0.000360219,0.000567686,4.71E-05,4.71E-05,7.60E-07,5.70E-05,0.009035101,7.60E-07,7.60E-07,0.006020361,1.29E-05,7.60E-07,7.52E-05,0.025619591,0.00067712,0.000452933,0.01491259,0.003637903,0.000104114,7.60E-07,0.000106394,0.001430235,0.463617171,0.063312582,6.54E-05,0.001643022,5.85E-05,0.000202908,1.44E-05,0.000234066,0.001655181,0.004366699,0.000484091,0.000205948,0.020087881,8.36E-05,0.005166932,1.82E-05,0.004427496,0.000357179,0.005048379,0.032193199,0.001893807,0.001643022,2.13E-05,7.60E-07,0.001078376,0.002533689,0.000404296,2.13E-05,0.00016643,0.00017555,7.98E-05,7.98E-05,8.36E-05,9.42E-05
1.92E-05,1.28E-06,1.28E-06,0.00273945,0.000121328,0.026543926,1.28E-06,1.28E-05,0.012443104,0.008881181,0.003402281,1.28E-06,1.28E-06,1.28E-06,6.00E-05,0.000100893,0.008538909,0.00040996,0.01171003,0.005082988,0.002328213,0.002628339,0.010639792,0.102819398,0.032156924,0.000149425,1.66E-05,0.010117445,0.000452105,1.40E-05,0.009302634,0.000315452,0.004211984,0.004780308,0.063160597,0.000482756,0.004888864,1.28E-06,0.014749605,0.051889901,0.041608983,0.000501913,0.011049752,0.004383119,0.018478833,1.28E-06,0.000697314,0.000243932,0.075112005,7.41E-05,0.00020945,0.001922085,0.021255319,0.000273306,0.000518516,0.000280969,0.001620681,0.017399656,0.000247764,0.00324264,0.000869727,0.003132806,0.000233715,0.021274476,0.037702234,0.000361429,1.28E-06,1.28E-06,2.43E-05,0.000163473,0.000508299,0.002430383,0.002492963,6.77E-05,0.000727966,0.000902933,7.28E-05,0.000127713,3.96E-05,6.77E-05,0.000660278,1.28E-06,1.28E-06,9.20E-05,1.79E-05,1.28E-06,0.000144316,0.037362517,0.012754724,0.001300121,0.000987224,0.005678132,0.000167304,1.28E-06,0.000167304,0.002403564,0.002486577,0.001074069,8.68E-05,0.003858218,9.58E-05,0.000319283,2.30E-05,0.001283518,0.015418823,0.023919418,0.005174942,0.000711363,0.067447931,0.000190293,0.040081532,2.55E-05,0.001178793,0.000172413,0.000550444,0.097340499,0.001934856,0.002466143,0.000106002,1.28E-06,0.001415063,0.004035739,0.000662832,1.28E-06,0.00020945,0.00019157,0.000111111,8.94E-06,3.32E-05,0.000139207
2.66E-05,1.06E-06,1.06E-06,0.005431356,0.000116941,0.052610485,1.06E-06,3.19E-06,0.015346851,0.01259237,0.001390529,1.06E-06,1.06E-06,1.06E-06,2.87E-05,7.34E-05,0.00301175,0.00028491,0.002900125,0.019786339,0.002711957,0.00110562,0.004128001,0.029676319,0.010364121,7.65E-05,1.59E-05,0.01348537,0.000188168,1.91E-05,0.011617511,0.0002679,6.59E-05,0.002385587,0.151774998,0.000725031,0.002629036,1.06E-06,0.015869894,0.005967157,0.009473247,0.000262585,0.006136189,0.000585766,0.015699799,1.06E-06,0.000645299,0.00049115,0.01488972,7.12E-05,0.000201988,0.000194547,0.016501373,0.000299793,0.00050816,0.000257269,0.000987616,0.000736725,0.000226439,0.010512954,0.000100994,0.005717329,0.000800511,0.006316915,0.073745892,0.000315739,1.06E-06,1.06E-06,3.51E-05,0.000144581,0.000339128,0.003160584,0.009698623,2.02E-05,0.000498592,0.000779249,9.36E-05,0.000143518,5.10E-05,6.27E-05,0.000200925,1.06E-06,1.06E-06,0.002011377,1.59E-05,1.06E-06,0.000104183,0.220857089,0.007389579,0.003046833,0.001268273,0.004754164,0.000368894,1.06E-06,0.000144581,0.001031203,0.001784938,0.00068676,6.70E-05,0.001226813,8.40E-05,0.000279594,2.02E-05,0.003972789,0.013257868,0.008972529,0.01466328,0.001467072,0.035068341,6.06E-05,0.04915436,2.45E-05,0.001067348,0.000216872,0.000553873,0.039018805,0.00140435,0.003390213,0.001001436,1.06E-06,0.002487644,0.021811537,0.008953393,1.06E-06,0.000300856,0.000143518,9.78E-05,1.81E-05,2.23E-05,0.000127571
1.73E-05,7.52E-07,7.52E-07,0.001422431,0.00013615,0.012734934,7.52E-07,7.52E-07,0.014204003,0.000819158,0.001970793,7.52E-07,7.52E-07,7.52E-07,1.81E-05,5.12E-05,0.002767385,0.000134646,0.003936321,0.001810572,0.002490571,0.001037299,0.001362254,0.10721566,0.002460483,7.07E-05,1.13E-05,0.004914195,0.000200088,1.13E-05,0.008246491,0.000188053,0.002839597,0.000885352,0.009378568,0.001965528,0.00135398,7.52E-07,0.004984903,0.005184991,0.01296812,0.000356548,0.004325966,0.000467875,0.022130803,7.52E-07,0.000494203,0.000922963,0.023091377,4.74E-05,0.000108318,0.000160973,0.015166833,0.000287345,0.000349778,0.00017677,0.001004954,0.001454776,0.000135398,0.006608175,5.49E-05,0.00600791,0.000133894,0.003873887,0.062562904,0.000223407,7.52E-07,7.52E-07,1.58E-05,0.000109071,0.000256504,0.001845926,0.008966357,0.000274557,0.000366327,0.000528052,4.21E-05,0.000534822,1.50E-05,0.000479158,0.000200088,7.52E-07,7.52E-07,4.96E-05,1.05E-05,7.52E-07,7.22E-05,0.021520008,0.016675768,0.000798096,0.00278619,0.003629419,0.000115088,7.52E-07,0.000104557,0.006168131,0.412926297,0.058616804,5.94E-05,0.002752341,6.32E-05,0.000196327,1.20E-05,0.000781547,0.006309547,0.00453132,0.00804565,0.002134023,0.034566358,6.69E-05,0.009059631,1.88E-05,0.000794335,0.000148186,0.000502477,0.02359235,0.000441548,0.002355173,5.19E-05,7.52E-07,0.003366897,0.004204108,0.00042199,7.52E-07,0.000127876,0.000130133,5.49E-05,4.74E-05,1.81E-05,8.65E-05
2.25E-05,9.39E-07,9.39E-07,0.002182576,0.00011922,0.02726765,9.39E-07,4.69E-06,0.03407447,0.001470071,0.000939681,9.39E-07,9.39E-07,9.39E-07,2.91E-05,7.98E-05,0.035926609,0.002972058,0.011456412,0.005498214,0.005040108,0.003662034,0.017576073,0.299287025,0.004088223,0.000183055,1.78E-05,0.011910763,0.000265664,2.63E-05,0.014211621,0.000249705,0.000105139,0.001047636,0.017280369,0.000611121,0.000749116,9.39E-07,0.009744146,0.006698866,0.019028308,0.000582959,0.014138399,0.001876546,0.026526043,9.39E-07,0.000387701,0.001487907,0.018602119,6.38E-05,0.000146444,0.000993189,0.014450061,0.00025346,0.000498472,0.000232808,0.000638345,0.001493539,0.000158647,0.012043126,8.73E-05,0.005439073,0.000174606,0.0140924,0.053274568,0.000304153,9.39E-07,9.39E-07,1.97E-05,0.000136118,0.00025346,0.007884497,0.005057944,1.97E-05,0.000448719,0.000662752,5.82E-05,6.38E-05,1.50E-05,5.91E-05,0.000232808,9.39E-07,9.39E-07,5.91E-05,1.97E-05,9.39E-07,0.0001793,0.052711323,0.031401871,0.002957977,0.004805422,0.012352911,0.000168974,9.39E-07,0.000136118,0.002937325,0.001532028,0.001523579,9.01E-05,0.007409494,0.000100445,0.000267542,1.97E-05,0.001810834,0.009286978,0.010951368,0.003199234,0.018253845,0.046635782,3.75E-06,0.024992138,2.53E-05,0.001473826,0.000155831,0.000633651,0.018367433,0.004558533,0.006167537,6.48E-05,3.57E-05,0.01171926,0.003230212,0.002574032,9.39E-07,0.000129546,0.000144566,7.60E-05,9.39E-07,2.53E-05,0.000112649
2.17E-05,9.04E-07,9.04E-07,0.007623025,0.00010943,0.016533889,9.04E-07,3.44E-05,0.020453475,0.002033048,0.003641941,4.52E-06,9.04E-07,9.04E-07,4.52E-05,7.96E-05,0.018535283,0.000482035,0.005846821,0.006670712,0.002881357,0.001555535,0.010709677,0.063864654,0.014657298,9.41E-05,2.08E-05,0.013201246,0.000469374,5.34E-05,0.017019541,0.000251418,7.05E-05,0.00155463,0.007727029,0.006676139,0.001735507,9.04E-07,0.008247048,0.007953124,0.024111695,0.000652963,0.0127789,0.000633067,0.052161063,9.04E-07,0.000443147,0.001071691,0.027966165,7.05E-05,0.000158267,0.023071657,0.021029565,0.000293924,0.000558003,0.000242374,0.002819859,0.000658389,0.001161225,0.011998419,9.41E-05,0.002382139,0.000311107,0.014931326,0.076417459,0.000296637,7.05E-05,9.04E-07,2.62E-05,0.000134753,0.000384362,0.015612325,0.008825852,2.08E-05,0.001425304,0.000850118,6.51E-05,0.000274027,2.80E-05,5.70E-05,0.000286689,9.04E-07,9.04E-07,6.42E-05,1.90E-05,9.04E-07,0.000105813,0.062349816,0.016228208,0.001293264,0.005201094,0.005079907,0.00015284,9.04E-07,0.000293019,0.000252322,0.119843108,0.021498939,8.59E-05,0.002320641,7.78E-05,0.000345473,2.80E-05,0.003582252,0.011181763,0.006589318,0.006901329,0.001250759,0.067522874,0.000114856,0.017230262,2.62E-05,0.016507661,0.000429581,0.0063379,0.028289934,0.018511769,0.002793632,0.00013204,9.04E-07,0.026785948,0.002363147,0.001258898,0.000108526,0.001150372,0.000139275,0.000105813,3.89E-05,4.34E-05,0.000120283
5.02E-05,1.14E-06,1.14E-06,0.003113885,0.000592414,0.037912236,1.14E-06,1.48E-05,0.01064862,0.003229172,0.002213278,1.14E-06,6.96E-05,1.14E-06,4.34E-05,9.02E-05,0.004646857,0.000181491,0.003320488,0.008079208,0.002077445,0.001174556,0.001380017,0.059008579,0.004558965,0.000148389,2.74E-05,0.009018624,0.00025911,0.000187198,0.020454846,0.000316183,0.002553431,0.003177806,0.007903424,0.004009926,0.003423219,1.14E-06,0.002902716,0.010662317,0.028349139,0.000325314,0.007290463,0.000765915,0.025163342,1.14E-06,0.000513654,0.000869788,0.025124533,7.99E-05,0.000367548,0.000586707,0.020332711,0.000521644,0.001144878,0.000312758,0.001401705,0.003439199,0.000173501,0.008437624,0.000127843,0.005937841,0.000417772,0.004213105,0.031419649,0.000373255,9.13E-06,1.14E-06,0.000335587,0.000170077,0.000491966,0.00536369,0.024550381,4.79E-05,0.000600405,0.000843534,7.42E-05,8.45E-05,1.48E-05,7.65E-05,0.000470279,1.14E-06,1.14E-06,7.99E-05,3.20E-05,1.14E-06,0.000199754,0.150450418,0.006117049,0.002655021,0.006614723,0.003028276,0.000241988,1.14E-06,0.000167794,0.000318466,0.240745095,0.035744616,0.000116428,0.002118538,0.000100448,0.000404075,2.85E-05,0.002287473,0.00113118,0.005100014,0.012658719,0.008148836,0.029197239,0.000612961,0.031206197,3.42E-05,0.00917272,0.00047941,0.004514449,0.01353878,0.005763199,0.002984901,0.001087805,1.14E-06,0.002877604,0.00626658,0.00347915,1.14E-06,0.001344632,0.000218018,8.90E-05,1.14E-06,0.000200896,0.000152955
1.95E-05,1.15E-06,1.15E-06,0.002838018,0.000132242,0.0381948,1.15E-06,8.05E-06,0.031900104,0.002281454,0.001260319,1.15E-06,6.09E-05,1.15E-06,2.30E-05,7.82E-05,0.012405404,0.001010785,0.004389268,0.003048454,0.004641102,0.001007335,0.005953168,0.080728271,0.003168047,0.000119592,2.30E-05,0.006169354,0.000223086,4.37E-05,0.01419124,0.000301281,6.55E-05,0.001853681,0.009305203,0.001356913,0.001573099,1.15E-06,0.005636938,0.004943533,0.020619327,0.000648558,0.005827826,0.001784686,0.020844713,1.15E-06,0.000220786,0.000808398,0.024506078,7.70E-05,0.000175939,0.004271976,0.008089731,0.000266783,0.00047262,0.000363377,0.00062671,0.000372576,0.000729053,0.005091873,8.62E-05,0.003108251,0.000243784,0.004535309,0.046443221,0.000394425,1.15E-06,1.15E-06,2.53E-05,0.000164439,0.000244934,0.003264641,0.019043928,3.10E-05,0.000549665,0.000913041,6.90E-05,0.000302431,2.87E-05,6.90E-05,0.000220786,1.15E-06,1.15E-06,7.13E-05,2.18E-05,1.15E-06,0.000364527,0.380189761,0.008284069,0.000479519,0.007204288,0.004230579,0.000357627,1.15E-06,0.000172489,0.00031163,0.001574249,0.000761251,7.36E-05,0.002861016,0.000118442,0.00031738,2.76E-05,0.002306752,0.006417738,0.01621051,0.003617668,0.016750975,0.018982982,1.15E-06,0.048694776,3.10E-05,0.005965817,0.000382925,0.002372298,0.029439261,0.003617668,0.003287639,0.000290931,1.15E-06,0.011272727,0.007115744,0.000637059,1.15E-06,0.000171339,0.000234585,9.08E-05,9.20E-06,3.22E-05,0.000136841
2.45E-05,1.29E-06,1.29E-06,0.002248626,0.000139011,0.014651463,1.29E-06,1.42E-05,0.0022512,0.003123878,0.000889411,1.29E-06,1.29E-06,1.29E-06,3.60E-05,0.000102971,0.035745039,0.001608919,0.010076984,0.007792318,0.002987441,0.004981214,0.021230012,0.278292846,0.006896472,0.000127426,3.09E-05,0.004878243,0.000424755,4.25E-05,0.00497864,0.000377131,3.86E-05,0.001387532,0.036706529,0.000520003,0.001227927,1.29E-06,0.009860745,0.001162283,0.015638696,0.000225249,0.004275864,0.000593369,0.015096812,1.29E-06,0.000510993,0.000306338,0.006886175,9.14E-05,0.000262576,0.000747826,0.00524379,0.000351388,0.000613964,0.000330794,0.013117198,0.000455646,0.000293467,0.001759514,0.000108119,0.001511097,0.000350101,0.010155499,0.146259777,0.000419606,1.29E-06,1.29E-06,4.76E-05,0.000187922,0.002255061,0.001424859,0.002661796,2.57E-05,0.000655152,0.001117234,8.88E-05,0.000126139,3.86E-06,8.24E-05,0.000279308,1.29E-06,1.29E-06,8.37E-05,5.28E-05,1.29E-06,0.000145446,0.072452855,0.002300111,0.000809608,0.001758227,0.044712512,0.000163466,1.29E-06,0.000191783,0.001594761,0.002540805,0.002264071,0.000118416,0.009123216,0.000139011,0.000377131,3.22E-05,0.00068733,0.007417762,0.016423849,0.003883288,0.000294754,0.014946217,0.002583281,0.015332358,3.35E-05,0.001863772,0.000203367,0.000840499,0.08677095,0.00596716,0.007894002,0.000111981,1.29E-06,0.002358032,0.002527934,0.000740103,1.29E-06,0.000148021,0.00020208,0.000148021,0.000104258,5.02E-05,0.000169902
